item_id,auction_type,bid_value,bid_time,bidder_rate,open_price,closing_price,rank,num_bids,prev_bid_value,prev_bid_value_avg,bid_value_delta
2,1,153.5,0.4420897265388875,0.1272727272727272,99.99,212.0,3,8,151.0,119.995,2.5
2,1,170.0,0.5102910625632999,0.3272727272727272,99.99,212.0,4,8,153.5,130.33,16.5
2,1,175.0,0.4956598565338886,1.0,99.99,212.0,5,8,170.0,136.1225,5.0
2,1,202.0,0.597249659007607,1.0,99.99,212.0,6,8,175.0,142.898,27.0
2,1,210.0,0.6611520692491368,0.0727272727272727,99.99,212.0,7,8,202.0,148.24833333333333,8.0
2,1,212.0,0.7140607161476025,0.0909090909090909,99.99,212.0,8,8,210.0,155.92714285714285,2.0
1,2,12.0,0.0059743866030099,0.8363636363636363,1.0,317.0,1,7,1.0,1.0,11.0
1,2,98.0,0.3920081909608835,1.0,1.0,317.0,2,7,12.0,1.0,86.0
1,2,185.0,0.5127588849823765,0.1999999999999999,1.0,317.0,3,7,98.0,6.5,87.0
1,2,250.0,0.9448530337429244,0.1272727272727272,1.0,317.0,4,7,185.0,37.0,65.0
1,2,277.77,0.9868836145493708,1.0,1.0,317.0,5,7,250.0,74.0,27.769999999999982
1,2,312.0,0.998628961130082,1.0,1.0,317.0,6,7,277.77,109.2,34.23000000000002
1,2,317.0,0.9989249510995408,0.0727272727272727,1.0,317.0,7,7,312.0,137.295,5.0
2,2,75.0,0.7020883007070727,0.2727272727272727,9.99,234.01,1,9,9.99,9.99,65.01
2,2,108.78,0.4451842673317501,1.0,9.99,234.01,2,9,75.0,9.99,33.78
2,2,147.52,0.885814873597438,1.0,9.99,234.01,3,9,108.78,42.495,38.74000000000001
2,2,150.0,0.8975072659560654,0.3454545454545454,9.99,234.01,4,9,147.52,64.58999999999999,2.4799999999999898
2,2,200.01,0.9672801600931964,0.2181818181818181,9.99,234.01,5,9,150.0,85.3225,50.00999999999999
2,2,206.0,0.9847330272795344,0.5272727272727272,9.99,234.01,6,9,200.01,98.25800000000001,5.990000000000009
2,2,225.55,0.9440296721601196,1.0,9.99,234.01,7,9,206.0,115.21666666666665,19.55000000000001
2,2,231.51,0.998457015671149,0.2181818181818181,9.99,234.01,8,9,225.55,128.18571428571428,5.9599999999999795
2,2,234.01,0.998907052767064,0.0909090909090909,9.99,234.01,9,9,231.51,140.35625,2.5
0,2,20.0,0.0006383383316024,0.1454545454545454,9.99,306.0,1,15,9.99,9.99,10.01
0,2,20.5,0.1342290643100152,0.0727272727272727,9.99,306.0,2,15,20.0,9.99,0.5
0,2,31.0,0.1741546410325536,0.0909090909090909,9.99,306.0,3,15,20.5,14.995000000000001,10.5
0,2,75.0,0.3139677370548973,1.0,9.99,306.0,4,15,31.0,16.830000000000002,44.0
0,2,76.0,0.2690896092435048,0.0727272727272727,9.99,306.0,5,15,75.0,20.372500000000002,1.0
0,2,95.0,0.4268837588469792,0.1636363636363636,9.99,306.0,6,15,76.0,31.298000000000002,19.0
0,2,110.0,0.8595434223649578,0.0727272727272727,9.99,306.0,7,15,95.0,38.748333333333335,15.0
0,2,115.0,0.8686314571929715,0.0727272727272727,9.99,306.0,8,15,110.0,46.784285714285716,5.0
0,2,120.0,0.8723156180159423,0.1272727272727272,9.99,306.0,9,15,115.0,54.68625,5.0
0,2,130.0,0.892633149903928,0.1818181818181818,9.99,306.0,10,15,120.0,61.38777777777778,10.0
0,2,135.0,0.8824685977687019,0.9454545454545454,9.99,306.0,11,15,130.0,67.249,5.0
0,2,145.0,0.914620676590056,0.6245909090909091,9.99,306.0,12,15,135.0,72.95363636363636,10.0
0,2,200.0,0.9232458161194144,0.2545454545454545,9.99,306.0,13,15,145.0,78.12416666666667,55.0
0,2,301.0,0.9999567107174406,0.5636363636363636,9.99,306.0,14,15,200.0,83.26846153846154,101.0
0,2,306.0,0.9796293208740208,0.1272727272727272,9.99,306.0,15,15,301.0,91.60642857142857,5.0
2,0,101.0,0.152780164879305,0.2545454545454545,50.0,232.5,1,8,50.0,50.0,51.0
2,0,106.0,0.2580688436746857,1.0,50.0,232.5,2,8,101.0,50.0,5.0
2,0,151.0,0.2839009729802014,0.0909090909090909,50.0,232.5,3,8,106.0,75.5,45.0
2,0,165.0,0.3124276101044329,0.1818181818181818,50.0,232.5,4,8,151.0,85.66666666666667,14.0
2,0,225.0,0.0169203947239651,0.0909090909090909,50.0,232.5,5,8,165.0,102.0,60.0
2,0,230.0,0.344503111185022,0.109090909090909,50.0,232.5,6,8,225.0,114.6,5.0
2,0,230.0,0.4220837917639782,0.1272727272727272,50.0,232.5,6,8,230.0,133.0,0.0
2,0,232.5,0.4260655485459301,0.1272727272727272,50.0,232.5,7,8,230.0,146.85714285714286,2.5
1,2,175.0,0.4438147100125253,0.1454545454545454,7.99,202.5,1,3,7.99,7.99,167.01
1,2,200.0,0.4384935042502789,0.0727272727272727,7.99,202.5,2,3,175.0,7.99,25.0
1,2,202.5,0.999955128587028,0.1999999999999999,7.99,202.5,3,3,200.0,91.495,2.5
0,0,31.0,0.2131012799197877,0.3818181818181818,29.99,132.5,1,8,29.99,29.99,1.0100000000000016
0,0,60.0,0.2523059400753462,0.5818181818181818,29.99,132.5,2,8,31.0,29.99,29.0
0,0,79.01,0.298232297147922,0.6181818181818182,29.99,132.5,3,8,60.0,30.494999999999997,19.010000000000005
0,0,80.0,0.3684596573174675,0.0909090909090909,29.99,132.5,4,8,79.01,40.33,0.9899999999999949
0,0,100.0,0.4049556656312956,0.1818181818181818,29.99,132.5,5,8,80.0,50.0,20.0
0,0,120.0,0.4208845500550545,0.0727272727272727,29.99,132.5,6,8,100.0,56.0,20.0
0,0,130.0,0.4275485279286592,0.0727272727272727,29.99,132.5,7,8,120.0,63.333333333333336,10.0
0,0,132.5,0.4282098681562752,1.0,29.99,132.5,8,8,130.0,71.42857142857143,2.5
2,2,20.0,0.069030404363331,0.109090909090909,15.0,253.0,1,15,15.0,15.0,5.0
2,2,21.0,0.2643079293821791,1.0,15.0,253.0,2,15,20.0,15.0,1.0
2,2,25.32,0.3730911819445689,0.0909090909090909,15.0,253.0,3,15,21.0,17.5,4.32
2,2,30.0,0.3923699139200474,0.509090909090909,15.0,253.0,4,15,25.32,18.666666666666668,4.68
2,2,55.0,0.2392915816060838,0.8727272727272727,15.0,253.0,5,15,30.0,20.33,25.0
2,2,60.0,0.5185417426550732,0.2727272727272727,15.0,253.0,6,15,55.0,22.264,5.0
2,2,76.01,0.7049585372965744,0.5636363636363636,15.0,253.0,7,15,60.0,27.72,16.010000000000005
2,2,100.0,0.7496222188600404,0.0909090909090909,15.0,253.0,8,15,76.01,32.33142857142857,23.989999999999995
2,2,100.0,0.7371369039990868,1.0,15.0,253.0,8,15,100.0,37.791250000000005,0.0
2,2,142.0,0.7935544115564955,0.109090909090909,15.0,253.0,9,15,100.0,44.70333333333334,42.0
2,2,150.0,0.9224993260158731,1.0,15.0,253.0,10,15,142.0,50.233000000000004,8.0
2,2,150.0,0.7970875599317259,0.0727272727272727,15.0,253.0,10,15,150.0,58.57545454545455,0.0
2,2,240.0,0.952236062886898,0.2545454545454545,15.0,253.0,11,15,150.0,66.19416666666667,90.0
2,2,250.0,0.9493486820270758,0.2181818181818181,15.0,253.0,12,15,240.0,72.64076923076924,10.0
2,2,253.0,0.9741835862756116,0.6,15.0,253.0,13,15,250.0,84.595,3.0
2,2,211.05,0.0122385802372567,0.0909090909090909,10.0,255.0,1,3,10.0,10.0,201.05
2,2,250.0,0.8667318720414526,1.0,10.0,255.0,2,3,211.05,10.0,38.94999999999999
2,2,255.0,0.9467798988573776,0.6363636363636364,10.0,255.0,3,3,250.0,110.525,5.0
0,2,67.0,0.9768860947538104,0.0727272727272727,59.99,127.5,1,7,59.99,59.99,7.009999999999998
0,2,87.01,0.9713879272620044,0.3090909090909091,59.99,127.5,2,7,67.0,59.99,20.010000000000005
0,2,100.0,0.9950125888948276,1.0,59.99,127.5,3,7,87.01,63.495000000000005,12.989999999999995
0,2,105.0,0.9990787812081082,0.0909090909090909,59.99,127.5,4,7,100.0,71.33333333333333,5.0
0,2,122.87,0.9999601395715046,0.5454545454545454,59.99,127.5,5,7,105.0,78.5,17.870000000000005
0,2,125.0,0.9999832843364376,0.109090909090909,59.99,127.5,6,7,122.87,83.8,2.1299999999999955
0,2,127.5,0.9999915707337592,0.109090909090909,59.99,127.5,7,7,125.0,90.31166666666667,2.5
2,2,5.0,0.0100769734876717,0.0727272727272727,0.01,255.0,1,13,0.01,0.01,4.99
2,2,10.0,0.0852531701541684,0.3090909090909091,0.01,255.0,2,13,5.0,0.01,5.0
2,2,50.0,0.108780823790761,0.6181818181818182,0.01,255.0,3,13,10.0,2.505,40.0
2,2,75.0,0.2977735450479275,0.0727272727272727,0.01,255.0,4,13,50.0,5.003333333333333,25.0
2,2,77.0,0.4513047718361928,0.8,0.01,255.0,5,13,75.0,16.2525,2.0
2,2,140.0,0.078075435646624,0.4909090909090908,0.01,255.0,6,13,77.0,28.002,63.0
2,2,166.66,0.6938590509532,0.3272727272727272,0.01,255.0,7,13,140.0,36.16833333333333,26.659999999999997
2,2,200.0,0.9121556162557972,0.3636363636363636,0.01,255.0,8,13,166.66,51.00142857142857,33.34
2,2,200.0,0.4600269193617817,0.2363636363636363,0.01,255.0,8,13,200.0,65.45875,0.0
2,2,210.0,0.9140743458425074,0.1818181818181818,0.01,255.0,9,13,200.0,80.40777777777777,10.0
2,2,225.51,0.9764994914580816,1.0,0.01,255.0,10,13,210.0,92.36699999999999,15.509999999999991
2,2,250.0,0.985864549120692,0.0909090909090909,0.01,255.0,11,13,225.51,103.06090909090909,24.49000000000001
2,2,255.0,0.9906335136481964,0.1636363636363636,0.01,255.0,12,13,250.0,113.265,5.0
2,0,199.0,0.1444266191656084,0.3636363636363636,199.0,220.01,1,5,199.0,199.0,0.0
2,0,202.0,0.4001448405104249,1.0,199.0,220.01,2,5,199.0,199.0,3.0
2,0,215.0,0.4284057414446877,0.1454545454545454,199.0,220.01,3,5,202.0,199.0,13.0
2,0,217.51,0.4284743185259699,0.109090909090909,199.0,220.01,4,5,215.0,200.0,2.509999999999991
2,0,220.01,0.4284757472151633,0.1636363636363636,199.0,220.01,5,5,217.51,203.75,2.5
0,2,15.0,0.0109301866739586,1.0,0.99,385.0,1,19,0.99,0.99,14.01
0,2,75.0,0.0123290162631976,0.0727272727272727,0.99,385.0,2,19,15.0,0.99,60.0
0,2,75.0,0.0019710196111879,0.4181818181818182,0.99,385.0,2,19,75.0,7.995,0.0
0,2,100.0,0.0269202189951943,0.3454545454545454,0.99,385.0,3,19,75.0,30.33,25.0
0,2,120.0,0.0809508155172219,0.109090909090909,0.99,385.0,4,19,100.0,41.4975,20.0
0,2,150.0,0.2988440618605276,1.0,0.99,385.0,5,19,120.0,53.198,30.0
0,2,200.0,0.0341843891989382,0.1636363636363636,0.99,385.0,6,19,150.0,64.33166666666666,50.0
0,2,205.0,0.6514508410193242,0.1272727272727272,0.99,385.0,7,19,200.0,76.57000000000001,5.0
0,2,225.0,0.904763721238165,1.0,0.99,385.0,8,19,205.0,91.99875,20.0
0,2,255.99,0.9122990566508128,1.0,0.99,385.0,9,19,225.0,104.55444444444444,30.99000000000001
0,2,288.0,0.9154358866437992,1.0,0.99,385.0,10,19,255.99,116.599,32.00999999999999
0,2,300.0,0.9145479563101132,0.1636363636363636,0.99,385.0,11,19,288.0,129.2709090909091,12.0
0,2,320.0,0.9260931936818222,0.1818181818181818,0.99,385.0,12,19,300.0,142.49833333333333,20.0
0,2,325.0,0.9294780441187795,0.0727272727272727,0.99,385.0,13,19,320.0,154.61384615384617,5.0
0,2,333.33,0.943637639845456,0.1454545454545454,0.99,385.0,14,19,325.0,166.42714285714285,8.329999999999984
0,2,350.0,0.9727157509983324,0.0909090909090909,0.99,385.0,15,19,333.33,176.99866666666668,16.670000000000016
0,2,360.0,0.9944818308594868,0.2363636363636363,0.99,385.0,16,19,350.0,186.769375,10.0
0,2,380.0,0.9999832843364376,0.2727272727272727,0.99,385.0,17,19,360.0,196.37117647058824,20.0
0,2,385.0,0.9999981427040489,0.1818181818181818,0.99,385.0,18,19,380.0,205.46166666666667,5.0
0,0,62.0,0.4237486432810247,1.0,60.0,63.0,1,2,60.0,60.0,2.0
0,0,63.0,0.4284397442474901,0.8,60.0,63.0,2,2,62.0,60.0,1.0
0,2,12.0,0.3124464688017855,0.0727272727272727,0.99,81.0,1,11,0.99,0.99,11.01
0,2,13.0,0.8898849233715409,0.109090909090909,0.99,81.0,2,11,12.0,0.99,1.0
0,2,25.0,0.9462221385962816,0.0727272727272727,0.99,81.0,3,11,13.0,6.495,12.0
0,2,28.0,0.9509696727858854,1.0,0.99,81.0,4,11,25.0,8.663333333333334,3.0
0,2,40.0,0.9612499487457752,0.0727272727272727,0.99,81.0,5,11,28.0,12.7475,12.0
0,2,50.0,0.8862717684014813,0.0727272727272727,0.99,81.0,6,11,40.0,15.798000000000002,10.0
0,2,63.0,0.9814714727199658,0.6181818181818182,0.99,81.0,7,11,50.0,19.831666666666667,13.0
0,2,70.0,0.9639204545860424,0.7636363636363637,0.99,81.0,8,11,63.0,24.141428571428573,7.0
0,2,75.0,0.9969340329910052,0.2909090909090909,0.99,81.0,9,11,70.0,28.99875,5.0
0,2,80.0,0.9999699975269392,0.1999999999999999,0.99,81.0,10,11,75.0,33.55444444444444,5.0
0,2,81.0,0.9995383905216187,0.0727272727272727,0.99,81.0,11,11,80.0,37.699,1.0
2,0,29.75,0.2004498085056439,0.1818181818181818,0.01,256.86,1,12,0.01,0.01,29.74
2,0,50.0,0.2063545809418862,0.4909090909090908,0.01,256.86,2,12,29.75,0.01,20.25
2,0,100.0,0.2073418051745122,0.3636363636363636,0.01,256.86,3,12,50.0,14.88,50.0
2,0,100.0,0.2158939386860888,0.2181818181818181,0.01,256.86,3,12,100.0,26.58666666666667,0.0
2,0,145.75,0.2616862847123256,0.109090909090909,0.01,256.86,4,12,100.0,44.94,45.75
2,0,172.0,0.2918130537331434,0.9090909090909092,0.01,256.86,5,12,145.75,55.952,26.25
2,0,177.0,0.2924631073161316,1.0,0.01,256.86,6,12,172.0,70.91833333333334,5.0
2,0,205.0,0.307320046238097,0.0909090909090909,0.01,256.86,7,12,177.0,85.35857142857142,28.0
2,0,240.0,0.3174037345649777,0.0727272727272727,0.01,256.86,8,12,205.0,96.81375,35.0
2,0,240.0,0.3651090954211511,0.1999999999999999,0.01,256.86,8,12,240.0,108.83444444444444,0.0
2,0,251.86,0.3680493377811286,1.0,0.01,256.86,9,12,240.0,121.951,11.860000000000014
2,0,256.86,0.3851178875744472,0.0727272727272727,0.01,256.86,10,12,251.86,132.68272727272728,5.0
1,2,50.55,0.0207027832151307,1.0,1.0,1485.0,1,10,1.0,1.0,49.55
1,2,55.0,0.1522496714372027,0.6181818181818182,1.0,1485.0,2,10,50.55,1.0,4.450000000000003
1,2,131.99,0.3034195395820484,0.3636363636363636,1.0,1485.0,3,10,55.0,25.775,76.99000000000001
1,2,150.0,0.40000984266846,0.8727272727272727,1.0,1485.0,4,10,131.99,35.516666666666666,18.00999999999999
1,2,205.0,0.4718080888953275,0.0909090909090909,1.0,1485.0,5,10,150.0,59.635000000000005,55.0
1,2,375.0,0.4551863483604291,1.0,1.0,1485.0,6,10,205.0,77.708,170.0
1,2,843.0,0.60620408753693,0.0727272727272727,1.0,1485.0,7,10,375.0,98.92333333333333,468.0
1,2,901.0,0.5816336099418481,0.1454545454545454,1.0,1485.0,8,10,843.0,138.36285714285714,58.0
1,2,1460.0,0.992844754060442,0.0727272727272727,1.0,1485.0,9,10,901.0,226.4425,559.0
1,2,1485.0,0.9973160221921152,0.0909090909090909,1.0,1485.0,10,10,1460.0,301.3933333333333,25.0
2,0,181.5,0.4235453408088067,0.3636363636363636,175.0,197.62,1,4,175.0,175.0,6.5
2,0,186.0,0.427821407564595,0.0909090909090909,175.0,197.62,2,4,181.5,175.0,4.5
2,0,195.12,0.4284814619719368,1.0,175.0,197.62,3,4,186.0,178.25,9.120000000000005
2,0,197.62,0.4282514430118025,0.109090909090909,175.0,197.62,4,4,195.12,180.83333333333334,2.5
2,2,30.0,0.0773596623607403,0.0727272727272727,0.01,232.5,1,15,0.01,0.01,29.99
2,2,36.88,0.0035150040224744,1.0,0.01,232.5,2,15,30.0,0.01,6.880000000000003
2,2,50.99,0.5723504637453688,0.509090909090909,0.01,232.5,3,15,36.88,15.005,14.11
2,2,55.0,0.7204183830581464,1.0,0.01,232.5,4,15,50.99,22.296666666666667,4.009999999999998
2,2,58.0,0.7550355222137597,0.0727272727272727,0.01,232.5,5,15,55.0,29.470000000000002,3.0
2,2,90.0,0.7803161774906303,0.3272727272727272,0.01,232.5,6,15,58.0,34.576,32.0
2,2,110.0,0.8026137297317223,0.1636363636363636,0.01,232.5,7,15,90.0,38.48,20.0
2,2,125.0,0.7993234585193666,0.1636363636363636,0.01,232.5,8,15,110.0,45.839999999999996,15.0
2,2,175.0,0.8811587755162105,0.4,0.01,232.5,9,15,125.0,53.86,50.0
2,2,188.3,0.9292398816302432,0.509090909090909,0.01,232.5,10,15,175.0,61.76444444444444,13.300000000000011
2,2,190.0,0.937283401788976,0.1999999999999999,0.01,232.5,11,15,188.3,73.088,1.6999999999999886
2,2,192.5,0.9720019778773196,0.0909090909090909,0.01,232.5,12,15,190.0,83.56181818181818,2.5
2,2,215.0,0.9996571145935887,0.0727272727272727,0.01,232.5,13,15,192.5,92.43166666666667,22.5
2,2,230.0,0.9926722531271508,0.0909090909090909,0.01,232.5,14,15,215.0,100.12923076923077,15.0
2,2,232.5,0.9997956974453468,0.0727272727272727,0.01,232.5,15,15,230.0,108.33428571428571,2.5
2,2,10.0,0.0084025497530296,0.6181818181818182,0.01,283.5,1,15,0.01,0.01,9.99
2,2,36.88,0.0187262578643982,1.0,0.01,283.5,2,15,10.0,0.01,26.880000000000003
2,2,50.0,0.0273683987951578,0.2727272727272727,0.01,283.5,3,15,36.88,5.005,13.119999999999997
2,2,67.0,0.5857429962441191,0.4363636363636364,0.01,283.5,4,15,50.0,15.63,17.0
2,2,100.01,0.1806567484205484,0.0727272727272727,0.01,283.5,5,15,67.0,24.2225,33.010000000000005
2,2,110.0,0.6406689522836384,0.1272727272727272,0.01,283.5,6,15,100.01,32.778,9.989999999999995
2,2,125.0,0.7524495947737408,0.0909090909090909,0.01,283.5,7,15,110.0,43.98333333333333,15.0
2,2,125.0,0.7429616698404998,0.4363636363636364,0.01,283.5,7,15,125.0,53.41428571428571,0.0
2,2,145.0,0.9091567976388912,0.3454545454545454,0.01,283.5,8,15,125.0,62.3625,20.0
2,2,150.0,0.7912170760361249,0.1454545454545454,0.01,283.5,9,15,145.0,69.32222222222222,5.0
2,2,222.0,0.9532932928899998,0.0727272727272727,0.01,283.5,10,15,150.0,76.89,72.0
2,2,251.0,0.9496329911765584,0.3090909090909091,0.01,283.5,11,15,222.0,83.53636363636363,29.0
2,2,273.0,0.977873890462114,0.2545454545454545,0.01,283.5,12,15,251.0,95.075,22.0
2,2,280.5,0.9969440338153588,0.0909090909090909,0.01,283.5,13,15,273.0,107.06923076923077,7.5
2,2,283.5,0.999049921686402,0.0909090909090909,0.01,283.5,14,15,280.5,118.92142857142858,3.0
2,2,199.0,0.9891819654277216,0.1999999999999999,199.0,199.0,1,1,199.0,199.0,0.0
0,2,28.0,0.9999915707337592,0.6245909090909091,12.99,28.0,1,1,12.99,12.99,15.01
2,0,30.0,0.0718449220742909,0.3090909090909091,9.99,248.5,1,10,9.99,9.99,20.009999999999998
2,0,69.0,0.1721117583549387,0.2181818181818181,9.99,248.5,2,10,30.0,9.99,39.0
2,0,100.0,0.2595932550440229,0.0727272727272727,9.99,248.5,3,10,69.0,19.995,31.0
2,0,150.0,0.0412838315386854,0.0909090909090909,9.99,248.5,4,10,100.0,36.330000000000005,50.0
2,0,152.5,0.272981501475193,0.1818181818181818,9.99,248.5,5,10,150.0,52.2475,2.5
2,0,210.0,0.3244028829233495,0.2545454545454545,9.99,248.5,6,10,152.5,71.798,57.5
2,0,220.0,0.3843306798288944,0.2363636363636363,9.99,248.5,7,10,210.0,85.24833333333333,10.0
2,0,240.07,0.4055481430397906,0.1818181818181818,9.99,248.5,8,10,220.0,103.07000000000001,20.069999999999993
2,0,246.0,0.4284771759043567,0.4545454545454545,9.99,248.5,9,10,240.07,117.68625,5.930000000000007
2,0,248.5,0.4048723730513215,0.1454545454545454,9.99,248.5,10,10,246.0,131.28444444444443,2.5
2,2,161.0,0.8616114499723764,0.1999999999999999,150.0,232.5,1,6,150.0,150.0,11.0
2,2,194.5,0.9168245725397652,0.1272727272727272,150.0,232.5,2,6,161.0,150.0,33.5
2,2,200.71,0.9080095602166066,0.0363636363636363,150.0,232.5,3,6,194.5,155.5,6.210000000000008
2,2,221.55,0.984450146819245,0.0909090909090909,150.0,232.5,4,6,200.71,168.5,20.840000000000003
2,2,230.0,0.9881233067354268,0.0909090909090909,150.0,232.5,5,6,221.55,176.5525,8.449999999999989
2,2,232.5,0.9935894715893012,0.4545454545454545,150.0,232.5,6,6,230.0,185.552,2.5
2,0,150.0,0.0350890351961868,0.2181818181818181,99.0,224.72,1,8,99.0,99.0,51.0
2,0,175.0,0.1253979077989714,1.0,99.0,224.72,2,8,150.0,99.0,25.0
2,0,175.0,0.2129008348259564,0.3454545454545454,99.0,224.72,2,8,175.0,124.5,0.0
2,0,200.0,0.2254104374031974,0.0909090909090909,99.0,224.72,3,8,175.0,141.33333333333334,25.0
2,0,200.0,0.2842310001838723,0.1454545454545454,99.0,224.72,3,8,200.0,149.75,0.0
2,0,212.5,0.4202707851775782,0.0909090909090909,99.0,224.72,4,8,200.0,159.8,12.5
2,0,222.22,0.4285143218233846,0.6545454545454545,99.0,224.72,5,8,212.5,166.5,9.719999999999999
2,0,224.72,0.4205950976244756,0.3454545454545454,99.0,224.72,6,8,222.22,173.07142857142858,2.5
2,2,3.0,0.0064995357474466,0.4363636363636364,0.01,232.5,1,17,0.01,0.01,2.99
2,2,10.0,0.0272326733217866,0.1272727272727272,0.01,232.5,2,17,3.0,0.01,7.0
2,2,50.0,0.1870158440202856,0.0727272727272727,0.01,232.5,3,17,10.0,1.505,40.0
2,2,50.0,0.0334631868941197,0.1454545454545454,0.01,232.5,3,17,50.0,4.336666666666667,0.0
2,2,60.0,0.6838067937885738,0.109090909090909,0.01,232.5,4,17,50.0,15.7525,10.0
2,2,65.0,0.804143855857833,0.1818181818181818,0.01,232.5,5,17,60.0,22.601999999999997,5.0
2,2,100.0,0.4887507155946997,0.8,0.01,232.5,6,17,65.0,28.834999999999997,35.0
2,2,125.0,0.8533179092048018,0.5454545454545454,0.01,232.5,7,17,100.0,34.00142857142857,25.0
2,2,147.16,0.8655089140919189,0.0909090909090909,0.01,232.5,8,17,125.0,42.25125,22.159999999999997
2,2,150.0,0.8866520854647592,1.0,0.01,232.5,9,17,147.16,51.44555555555556,2.8400000000000034
2,2,175.0,0.8901709469480558,0.3636363636363636,0.01,232.5,10,17,150.0,61.016999999999996,25.0
2,2,192.0,0.9608596308581436,0.0909090909090909,0.01,232.5,11,17,175.0,69.10636363636364,17.0
2,2,210.0,0.9721962796076192,0.1636363636363636,0.01,232.5,12,17,192.0,77.93083333333333,18.0
2,2,217.0,0.958105118093306,0.0727272727272727,0.01,232.5,13,17,210.0,86.70538461538462,7.0
2,2,220.0,0.9932280132233758,0.3636363636363636,0.01,232.5,14,17,217.0,95.51214285714286,3.0
2,2,230.0,0.997792675196227,0.0727272727272727,0.01,232.5,15,17,220.0,103.61133333333333,10.0
2,2,232.5,0.9999871417972598,0.3818181818181818,0.01,232.5,16,17,230.0,110.885625,2.5
0,2,1.0,0.0110409100864456,0.1272727272727272,0.01,405.0,1,8,0.01,0.01,0.99
0,2,200.0,0.2145729726578891,0.0909090909090909,0.01,405.0,2,8,1.0,0.01,199.0
0,2,205.0,0.7546984944330412,0.1636363636363636,0.01,405.0,3,8,200.0,0.505,5.0
0,2,244.0,0.9728827647650384,0.3272727272727272,0.01,405.0,4,8,205.0,67.00333333333333,39.0
0,2,250.0,0.2775014454762914,0.0727272727272727,0.01,405.0,5,8,244.0,101.5025,6.0
0,2,325.0,0.998629029850032,0.0727272727272727,0.01,405.0,6,8,250.0,130.002,75.0
0,2,400.0,0.9990754952229636,0.0727272727272727,0.01,405.0,7,8,325.0,150.00166666666667,75.0
0,2,405.0,0.9999684259688264,0.2363636363636363,0.01,405.0,8,8,400.0,175.00142857142856,5.0
2,2,0.25,0.0601482436480835,0.0727272727272727,0.11,214.5,1,7,0.11,0.11,0.14
2,2,75.0,0.054677792726629,0.1454545454545454,0.11,214.5,2,7,0.25,0.11,74.75
2,2,100.0,0.2240731843181931,0.109090909090909,0.11,214.5,3,7,75.0,0.18,25.0
2,2,186.99,0.5747863788200829,0.3090909090909091,0.11,214.5,4,7,100.0,25.12,86.99000000000001
2,2,200.0,0.1744433791185359,1.0,0.11,214.5,5,7,186.99,43.84,13.009999999999991
2,2,212.0,0.9847330272795344,0.6,0.11,214.5,6,7,200.0,72.47,12.0
2,2,214.5,0.9955824930140672,0.1454545454545454,0.11,214.5,7,7,212.0,93.72500000000001,2.5
0,0,5.0,0.0061562217342772,0.0909090909090909,1.0,114.5,1,11,1.0,1.0,4.0
0,0,10.0,0.0068144188456677,0.0727272727272727,1.0,114.5,2,11,5.0,1.0,5.0
0,0,65.0,0.1229168461457465,0.0727272727272727,1.0,114.5,3,11,10.0,3.0,55.0
0,0,80.0,0.2578122510955546,0.0909090909090909,1.0,114.5,4,11,65.0,5.333333333333333,15.0
0,0,92.0,0.3462141093630146,0.1272727272727272,1.0,114.5,5,11,80.0,20.25,12.0
0,0,96.0,0.3786224950256614,0.2363636363636363,1.0,114.5,6,11,92.0,32.2,4.0
0,0,101.0,0.39281180748756,1.0,1.0,114.5,7,11,96.0,42.166666666666664,5.0
0,0,101.09,0.3770830824197937,1.0,1.0,114.5,8,11,101.0,49.857142857142854,0.09000000000000341
0,0,111.0,0.4029597868281429,1.0,1.0,114.5,9,11,101.09,56.25,9.909999999999997
0,0,112.0,0.4257906687451238,0.0727272727272727,1.0,114.5,10,11,111.0,61.23222222222223,1.0
0,0,114.5,0.4284165994825573,0.1454545454545454,1.0,114.5,11,11,112.0,66.209,2.5
2,2,32.56,0.0111142018420661,0.1636363636363636,9.95,237.65,1,9,9.95,9.95,22.610000000000003
2,2,50.0,0.1464224979687611,0.8,9.95,237.65,2,9,32.56,9.95,17.439999999999998
2,2,100.0,0.2253061430920806,0.0727272727272727,9.95,237.65,3,9,50.0,21.255000000000003,50.0
2,2,150.0,0.3082501229029878,0.1272727272727272,9.95,237.65,4,9,100.0,30.83666666666667,50.0
2,2,186.5,0.3115389654261501,1.0,9.95,237.65,5,9,150.0,48.1275,36.5
2,2,200.0,0.5901047843515103,0.8909090909090909,9.95,237.65,6,9,186.5,68.502,13.5
2,2,202.5,0.8688077574394347,0.4,9.95,237.65,7,9,200.0,88.16833333333334,2.5
2,2,235.15,0.9997699810398658,0.8363636363636363,9.95,237.65,8,9,202.5,104.14428571428572,32.650000000000006
2,2,237.65,0.9998471302563084,0.6545454545454545,9.95,237.65,9,9,235.15,116.43875,2.5
0,0,3.59,0.0972698749596931,0.0727272727272727,0.99,152.0,1,15,0.99,0.99,2.5999999999999996
0,0,11.01,0.1367755599282969,0.8,0.99,152.0,2,15,3.59,0.99,7.42
0,0,20.0,0.1334997184767944,0.109090909090909,0.99,152.0,3,15,11.01,2.29,8.99
0,0,25.0,0.1480247728991375,0.1454545454545454,0.99,152.0,4,15,20.0,5.196666666666666,5.0
0,0,30.0,0.1614683096020915,0.1272727272727272,0.99,152.0,5,15,25.0,8.8975,5.0
